Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
PHF8_20622853_ChIP-Seq_HELA_Human	55/2000	0.027018549132552242830751509927722509019076824188232421875	0.1441746109174006085229535756297991611063480377197265625	0.0000000000000810467971784158079416721501023731916960209098466094701507245190441608428955078125	0.00000000000054749698093929827329310776357440093513317957985009343246929347515106201171875	-0.8752807163202052	1.6951825426538718	NCF2;GFI1;CYP4A22;CALML3;ENO1;SLC2A5;CPT2;B3GALT2;AIM1L;EFHD2;HMGCS2;CD34;JAK1;MBL2;CD53;ELOVL1;MECR;CYP4A11;GNL2;F3;WDR77;GREM2;PSRC1;MRTO4;ANGPTL3;S100A6;PLEKHO1;SMPDL3B;ATF3;CD44;C1QB;C1QA;FAM129A;NPL;LRP8;SRM;PTPLA;MAN1C1;DPH5;TSPAN2;GBP2;EIF2B3;MCOLN3;VCAM1;SLC16A1;GOT1;EPHX1;LAPTM5;BBOX1;GUCA2A;DAB1;FCGR2A;PTPRC;VIM;GSTM5
CJUN_26792858_Chip-Seq_BT549_Human	55/2000	0.027018549132552242830751509927722509019076824188232421875	0.1441746109174006085229535756297991611063480377197265625	0.0000000000000810467971784158079416721501023731916960209098466094701507245190441608428955078125	0.00000000000054749698093929827329310776357440093513317957985009343246929347515106201171875	-0.868639162977452	1.682319646130717	SPARC;PSCA;SERPINE1;PREP;ADM;ENO1;SERPINA6;KRT20;SLC2A5;CLU;EDA2R;HEBP1;SLC22A13;TUBA1A;TMEM43;BASP1;UPP1;JAK1;ANXA1;TNFRSF12A;IGFBP2;EMP3;RHOC;RAB32;UGDH;RAB30;PAPPA;ALDH1A1;TXNIP;RARB;TAGLN2;CD44;FAM129A;THBS2;DPP4;DRAM1;CLEC7A;HMOX1;FLNA;SLC19A2;NQO1;EGLN3;PLCL2;FN1;KCNJ15;ENOX1;RCAN1;KRT19;VNN1;PTPRC;VIM;TGFBI;IL7R;SEC24D;ADA
OCT4_20526341_ChIP-Seq_ESCs_Human	55/2000	0.027018549132552242830751509927722509019076824188232421875	0.1441746109174006085229535756297991611063480377197265625	0.0000000000000810467971784158079416721501023731916960209098466094701507245190441608428955078125	0.00000000000054749698093929827329310776357440093513317957985009343246929347515106201171875	-0.8406098680906546	1.6280344659718822	NCF2;KCNC3;CLEC10A;HSPB8;HTR2B;HSPB1;GPT;CD3G;ADM;ENO1;SERPINA6;WFDC2;CPT2;AIM1L;DPYSL3;DSE;C3AR1;ANKRD1;HOXA4;KLF11;ABCC4;SLC15A1;ANXA3;ACOX2;IRF1;TFEC;TXNIP;HCLS1;PLIN2;ASPA;SLC22A6;RPS27L;NT5C2;LTC4S;GNAI2;PLAC8;C3;ZMAT3;UAP1L1;GBP2;HLA-DQA1;SLC19A2;SLC16A1;GDF15;OSGIN1;TBCB;NMI;ATOX1;LRPPRC;PTPRC;POU2AF1;LCN2;SFXN1;SEC24D;SLC26A6
OLIG2_26023283_ChIP-Seq_AINV15_Mouse	55/2000	0.027018549132552242830751509927722509019076824188232421875	0.1441746109174006085229535756297991611063480377197265625	0.0000000000000810467971784158079416721501023731916960209098466094701507245190441608428955078125	0.00000000000054749698093929827329310776357440093513317957985009343246929347515106201171875	-0.8303841873275443	1.6082300818546902	TNFAIP8;SPARC;NCF2;PIGZ;MRPL34;SLC2A5;TSKU;EDA2R;BBC3;CYP26B1;TUBB6;UCHL1;LGALS1;ANPEP;MYC;COTL1;HOXA4;IGFBP1;ELOVL1;EDN1;ACTN1;IGFBP2;KRT8;MRPS18B;F3;MN1;TUBB2B;RAB30;TUBB2A;MTHFD2;TXNIP;NUPR1;FBP2;RRAD;MVP;ASB13;CXCR4;NT5C2;ADH7;AAAS;IQGAP2;DTX4;THBS1;HIST1H3G;SLC25A20;SNCA;EGLN3;SDF2L1;FN1;OSGIN1;COL1A1;FABP5;ALOX5AP;VIM;SLC26A6
FOXA1_25329375_ChIP-Seq_VCAP_Human	55/2000	0.027018549132552242830751509927722509019076824188232421875	0.1441746109174006085229535756297991611063480377197265625	0.0000000000000810467971784158079416721501023731916960209098466094701507245190441608428955078125	0.00000000000054749698093929827329310776357440093513317957985009343246929347515106201171875	-0.8264150709129282	1.6005429744726094	PSCA;HSPB8;PREP;TNFAIP3;PCTP;UPK1B;GUK1;BASP1;AIM1L;UPP1;CCR2;HOXA4;IGFBP1;ADIPOQ;KRT8;SLC6A12;GREM1;RAB30;OAS1;ALDH1A1;SCG5;RARB;ANGPTL4;SMPDL3B;CD44;PCOLCE2;TMPRSS4;UGT2B28;IQGAP2;SAMSN1;SRM;PLAC8;NNAT;HESX1;HIST1H3G;SLC25A20;SLC38A3;MCOLN3;NDUFA5;MTX2;STAT1;BBOX1;TBCB;SNF8;MAGOHB;ATOX1;FABP4;FCGR2A;PTPRC;CYP24A1;APOC2;LCN2;BAX;NFKBIE;ADA
SOX2_18692474_ChIP-Seq_MEFs_Mouse	54/1991	0.03541694019033099494198069123740424402058124542236328125	0.1813690082327434061060245085172937251627445220947265625	0.0000000000002374863681151785676127531168523798892912822500189662378033972345292568206787109375	0.00000000000157087337242852496924904227681483548199892208430128448526374995708465576171875	-0.9354364182407807	1.5969972619837884	NCF2;HEXA;LY75;PREP;HSPB1;ENO1;CKS1B;TMEM43;MYC;EFHD2;TIMP1;UPP1;SLC13A2;SLC15A1;IGFBP2;PLAUR;MRPS18B;RHOB;NME1;UGDH;TUBB2B;GPRC5B;IRF1;TXNIP;ASPA;NR1I3;PEX11A;RPS27L;CXCR4;SLC3A2;ADH7;THBS2;AIF1;EFNA4;CRIP1;GNAI2;DPP4;HESX1;HMOX1;SLC25A20;NQO1;SLC16A1;STAT1;GFPT2;EPHX2;FN1;ASNS;DAB1;GSTA3;APOC2;ALOX5AP;SFXN1;VIM;CD68
KDM2B_26808549_Chip-Seq_SUP-B15_Human	55/2000	0.027018549132552242830751509927722509019076824188232421875	0.1441746109174006085229535756297991611063480377197265625	0.0000000000000810467971784158079416721501023731916960209098466094701507245190441608428955078125	0.00000000000054749698093929827329310776357440093513317957985009343246929347515106201171875	-0.8176939498769078	1.583652516523545	SPON2;GFI1;ITGB2;SERPINE1;TNFAIP3;HSPB1;ADM;BBC3;UCHL1;GUK1;RAC2;COTL1;EFHD2;CD34;JAK1;PHLDA3;GLRX3;METTL1;ADIPOQ;ADAM11;EMP3;UPK3A;TUBB2A;BANK1;IRF1;PXDN;DDIT4;PLEKHO1;TAGLN2;MCM2;PDXK;ASB13;FAM129A;CXCR4;SLC3A2;NPL;AAAS;LTC4S;EFNA4;LRP8;CRIP1;FSTL3;PTPLA;SH3TC1;MAN1C1;HMOX1;FLNA;SLC25A22;LAPTM5;PTPRE;BCL6;VIM;CPEB3;SLC26A6;HCN2
GATA4_25053715_ChIP-Seq_YYC3_Human	55/2000	0.027018549132552242830751509927722509019076824188232421875	0.1441746109174006085229535756297991611063480377197265625	0.0000000000000810467971784158079416721501023731916960209098466094701507245190441608428955078125	0.00000000000054749698093929827329310776357440093513317957985009343246929347515106201171875	-0.8174353725046285	1.5831517219336038	TNFAIP3;PCTP;ADM;TMEM97;FBXO21;CLU;LIPA;FTCD;BBC3;CKS1B;MYC;COTL1;ANKRD1;SLC13A2;ANXA3;KRT8;PLAUR;F3;ACOX2;DDIT4;RARB;IRF8;TAGLN2;ATF3;CD44;MCM2;LRRC59;TAGLN;RETSAT;CFI;C5AR1;ABHD6;IQGAP2;LRP8;CRIP1;PLAC8;DPP4;DRAM1;HSD17B2;PLEK2;SLC38A3;SLC19A2;NQO1;GOLM1;GDF15;LYZ;GUCA2A;RCAN1;KRT19;P2RX4;KRT18;BCL6;CCNG1;FGF12;GSTM5
PU_27001747_Chip-Seq_BMDM_Mouse	55/2000	0.027018549132552242830751509927722509019076824188232421875	0.1441746109174006085229535756297991611063480377197265625	0.0000000000000810467971784158079416721501023731916960209098466094701507245190441608428955078125	0.00000000000054749698093929827329310776357440093513317957985009343246929347515106201171875	-0.8064788007602824	1.561931799225338	CDKN1A;PSCA;NCF2;SLC35B1;ITGB2;HTR2B;TNFAIP3;AATF;GLIPR1;GPR176;ATIC;DSE;SLC16A6;PHLDA3;GAMT;SLC13A2;FCER1G;METTL1;ACTN1;KRT8;PLAUR;RHOB;RAB32;IRF1;DDIT4;RARB;TAGLN2;CD48;MCM6;SGK1;ASPA;ATF3;FBP2;CSTB;PDXK;NR1I3;FAM129A;CXCR4;LTC4S;CCL2;SLC19A2;EGLN3;STAT1;EPHX1;PSMB8;ATOX1;COL1A1;PTPRC;BCL6;CCNG1;SLC25A30;BLMH;TGFBI;EVI2B;CD68
FOXH1_21741376_ChIP-Seq_EPCs_Human	55/2000	0.027018549132552242830751509927722509019076824188232421875	0.1441746109174006085229535756297991611063480377197265625	0.0000000000000810467971784158079416721501023731916960209098466094701507245190441608428955078125	0.00000000000054749698093929827329310776357440093513317957985009343246929347515106201171875	-0.7845792200990122	1.5195182213454335	TNFAIP8;SPARC;CLEC10A;LY75;SLC2A2;ADM;CXCL13;SERPINA6;TUBB6;UCHL1;UPK1B;BASP1;ANKRD1;SEC13;CD93;ANXA3;ITGA1;FGG;PLAUR;DNAJB14;RHOC;RAB32;TUBB2B;DDIT4;S100A6;ANGPTL4;ASPA;DDX27;RPS27L;NT5C2;EFNA4;SH3TC1;PLEK2;TSPAN2;IL33;EIF2B3;CD163;MTX2;STAT1;GDF15;TFPI2;FN1;KCNJ15;MAGOHB;LYZ;ATOX1;ENOX1;DAB1;FABP4;FCGR2A;PTPRC;FABP5;APOC2;LPIN2;GSTM5
CEBPB_23403033_ChIP-Seq_LIVER_Mouse	12/382	0.11472365230936433511121919082142994739115238189697265625	0.364247596082231783753968556993640959262847900390625	0.00016746566904932524261738480131356254787533544003963470458984375	0.0002373676335855391152096505180679741897620260715484619140625	-1.4196300019512478	1.4337147667033052	C3;BCL6;HSPB8;COTL1;HMOX1;LCP1;AAAS;GNL2;DTX4;SMPDL3B;ATF3;SLC26A6
NCOR_22424771_ChIP-Seq_293T_Human	54/2000	0.038027596432585096530853974172714515589177608489990234375	0.181560328832267192655791632205364294350147247314453125	0.0000000000002820706585144585790654492400618362011439042846827618404859094880521297454833984375	0.00000000000173897930249205055287086591638598303600528327539365136544802226126194000244140625	-0.8279394063360106	1.4126031333963678	UPK2;GFI1;PCTP;TMEM97;ENO1;ECSIT;AATF;TUBB6;UCHL1;UPK1A;B3GALT2;COTL1;SLC16A6;CD53;SLC13A2;FCER1G;GNL2;RHOB;RAB32;CLDN15;NME6;IRF1;S100A6;RARB;DNASE1;TLR2;SLC26A2;C5AR1;UGT2B28;RPS27L;ABHD6;NPL;AAAS;THBS1;LRP8;HLA-DMA;MAN1C1;HIST1H3G;UTP20;CYP2F1;SLC38A3;RAB6B;SLC19A2;SNF8;LRPPRC;FABP5;GSTA3;XPNPEP2;SLC25A30;VIM;EVI2B;SPRR1A;LPIN2;GSTM5
RUNX1_27514584_Chip-Seq_MCF-7_Human	54/2000	0.038027596432585096530853974172714515589177608489990234375	0.181560328832267192655791632205364294350147247314453125	0.0000000000002820706585144585790654492400618362011439042846827618404859094880521297454833984375	0.00000000000173897930249205055287086591638598303600528327539365136544802226126194000244140625	-0.8252672107712109	1.4080439207305655	ARHGAP11A;HSPB8;ITGB2;HSPB1;CALML3;TSKU;UCHL1;BASP1;ANPEP;NIPAL2;MYC;SLC16A6;CD36;MBL2;PHLDA3;KRT8;EMP3;RHOC;MMP9;WDR77;BCMO1;UGDH;PSRC1;PXDN;DDIT4;MRTO4;LY6D;S100A6;DNASE1;CYP2E1;SGK1;FBP2;CEBPB;TMPRSS4;ASB13;SLC3A2;NPL;AAAS;IQGAP2;SAMSN1;FUT1;FLNA;TSPAN2;COX10;EIF2B3;STAT1;LAPTM5;KRT19;P2RX4;FCGR2A;KRT18;GSTA3;ALOX5AP;GSTM5
P63_20808887_ChIP-Seq_KERATINOCYTES_Human	54/2000	0.038027596432585096530853974172714515589177608489990234375	0.181560328832267192655791632205364294350147247314453125	0.0000000000002820706585144585790654492400618362011439042846827618404859094880521297454833984375	0.00000000000173897930249205055287086591638598303600528327539365136544802226126194000244140625	-0.7927091059228759	1.3524943472059296	ACHE;ALAS2;TNFAIP8;KCNC3;SERPINE1;HSPB1;PCTP;CALML3;CD3G;CTSS;CKS1B;HEBP1;ATIC;TMEM43;GUK1;ANPEP;MYC;HMGCS2;HOXA4;CD93;PLAUR;EMP3;THOC5;RHOB;MN1;LY6D;PLEKHO1;NUPR1;MCM2;MAOB;NR1I3;EFNA4;SRM;GNAI2;ZMAT3;MAN1C1;CCL2;SLC25A22;STRA6;CD74;MCOLN3;CD163;GOLM1;EPHX1;OSGIN1;BBOX1;ENOX1;RCAN1;EVI2A;P2RX4;CCNG1;LCN2;CD69;GSTM5
SOX11_23321250_ChIP-ChIP_Z138-A519-JVM2_Human	30/1134	0.124905861137633189539286604485823772847652435302734375	0.375242270698979307752551903831772506237030029296875	0.000000109196580741782545797329754926063838382788162562064826488494873046875	0.000000235050267020447156457625681458267763446201570332050323486328125	-1.3346499882684275	1.3082017718770453	TNFAIP8;ACAA2;MVP;ITGB2;SERPINE1;TNFAIP3;CXCR4;FBXO21;EFNA4;SRM;TUBB6;PLEK2;SVEP1;RAB6B;HOXA4;MRPS18B;PLAUR;NMI;SERPINB6;NME1;P2RX7;UGDH;RAB30;KRT18;BCL6;S100A6;IRF8;PLEKHO1;NFKBIE;ATF3
IRF4_20064451_ChIP-Seq_CD4+T_Mouse	28/1000	0.08200460570893568224004610556221450679004192352294921875	0.287695716161183223658071028694394044578075408935546875	0.0000000959958667858344843756029820917852202200037936563603579998016357421875	0.00000020804564986008498998339773418397857795980598893947899341583251953125	-1.0413392936843322	1.2973545360048961	LRRC59;GFI1;HSPB8;C5AR1;NPL;AATF;LRP8;DPP4;UCHL1;DRAM1;B3GALT2;SLC16A6;ANKRD1;CCL2;CD74;ASNS;DNAJB14;NMI;LRPPRC;ENOX1;GPRC5B;DAB1;FABP5;BANK1;BLMH;LCP1;VIM;EVI2B
CBP_20019798_ChIP-Seq_JUKART_Human	28/1000	0.08200460570893568224004610556221450679004192352294921875	0.287695716161183223658071028694394044578075408935546875	0.0000000959958667858344843756029820917852202200037936563603579998016357421875	0.00000020804564986008498998339773418397857795980598893947899341583251953125	-1.0348870459848485	1.2893159909589913	LRRC59;GFI1;HSPB8;C5AR1;NPL;AATF;LRP8;DPP4;UCHL1;DRAM1;B3GALT2;SLC16A6;ANKRD1;CCL2;CD74;ASNS;DNAJB14;NMI;LRPPRC;ENOX1;GPRC5B;DAB1;FABP5;BANK1;BLMH;LCP1;VIM;EVI2B
NANOG_18692474_ChIP-Seq_MEFs_Mouse	53/1989	0.04842330088197686899231797497122897766530513763427734375	0.2154898857719744764693814431666396558284759521484375	0.00000000000078383591309657926141662840651356595447936392861976173662696965038776397705078125	0.0000000000046086648594104435097793245681781931256948414699081695289351046085357666015625	-0.8193484466942675	1.2575698386106495	NCF2;HEXA;LY75;PREP;PCTP;ENO1;TUBA1A;BASP1;MYC;RAC2;TIMP1;UPP1;SLC13A2;EDN1;SLC15A1;IGFBP2;KRT8;RHOB;NME1;TUBB2B;GPRC5B;IRF1;PXDN;DDIT4;DNASE1;LTB;ASPA;ATF3;NR1I3;CXCR4;SLC3A2;ADH7;THBS2;LTC4S;FUT1;GNAI2;DPP4;UCP2;HESX1;PLEK2;SLC25A20;PLTP;NQO1;STAT1;EPHX2;FN1;ASNS;GUCA2A;PTPRE;GSTA3;SFXN1;VIM;TGFBI
NFYB_21822215_ChIP-Seq_K562_Human	54/2000	0.038027596432585096530853974172714515589177608489990234375	0.181560328832267192655791632205364294350147247314453125	0.0000000000002820706585144585790654492400618362011439042846827618404859094880521297454833984375	0.00000000000173897930249205055287086591638598303600528327539365136544802226126194000244140625	-0.7318477716133449	1.2486547293662684	NCF2;GFI1;CYP4A22;ADM;ENO1;SLC2A5;CTSS;CPT2;B3GALT2;AIM1L;EFHD2;ANKRD1;CD34;JAK1;MBL2;CD53;SLC15A1;MECR;CYP4A11;GNL2;F3;GREM2;MRTO4;ANGPTL3;S100A6;PLEKHO1;KIF20B;SMPDL3B;CD44;C1QB;C1QA;FAM129A;NPL;LRP8;SRM;PTPLA;MAN1C1;DPH5;TSPAN2;GBP2;SLC19A2;EIF2B3;MCOLN3;CD163;VCAM1;SLC16A1;LAPTM5;GUCA2A;DAB1;FCGR2A;PTPRC;POU2AF1;VIM;CPEB3
SPI1_22096565_ChIP-ChIP_GC-B_Mouse	43/1676	0.11045082392076589761220617447179392911493778228759765625	0.352443583867770582340739338178536854684352874755859375	0.000000000417232842776488285658803783381124059836952966406897758133709430694580078125	0.0000000013656848204281961951475747268458342531527449636996607296168804168701171875	-1.179146019782655	1.229689778222122	C1QB;ARHGAP11A;RRAD;NCF2;GMFG;MVP;TNFAIP3;SAMSN1;AIF1;CTSS;ICAM1;CKS1B;C3;SH3TC1;UCP2;CASP1;HIST1H3G;COX10;GAMT;CD53;EDN1;LAPTM5;MRPS18B;CYBB;EMP3;PSMB8;NME1;BTC;CXCL10;TUBB2B;EVI2A;P2RX4;SLPI;MTHFD2;POU2AF1;CCNG1;HCLS1;LCP1;LTB;CD69;EVI2B;CD68;NFKBIE
CEBPB_24764292_ChIP-Seq_MC3T3_Mouse	54/2000	0.038027596432585096530853974172714515589177608489990234375	0.181560328832267192655791632205364294350147247314453125	0.0000000000002820706585144585790654492400618362011439042846827618404859094880521297454833984375	0.00000000000173897930249205055287086591638598303600528327539365136544802226126194000244140625	-0.7000864006107147	1.1944645170682062	SPON2;ALAS2;TNFAIP8;CDKN1A;SLC35B1;HEXA;HTR2B;PCTP;GPT;MRPL34;HERPUD1;HEBP1;LGALS1;TUBA1A;GUK1;ANPEP;MYC;EFHD2;ANKRD1;TIMP1;PHLDA3;FCER1G;TNNC1;F2R;DNAJB14;THOC5;RHOB;RAB30;PXDN;DDIT4;PLEKHO1;RBKS;TLR2;CSTB;MVP;EFNA4;SRM;UAP1L1;HMOX1;CCL2;SLC25A22;COX10;DECR1;MTX2;PYCR1;TBCB;NMI;PSMB8;ACSF2;FABP5;SLC25A30;VIM;SLC26A6;GSTM5
AUTS2_25519132_ChIP-Seq_293T-REX_Human	28/1000	0.08200460570893568224004610556221450679004192352294921875	0.287695716161183223658071028694394044578075408935546875	0.0000000959958667858344843756029820917852202200037936563603579998016357421875	0.00000020804564986008498998339773418397857795980598893947899341583251953125	-0.9542449097066835	1.1888478323788572	TNFAIP8;SPARC;UPK2;C5AR1;CD3G;PCTP;NPL;FBXO21;TSKU;BBC3;PTPLA;UCHL1;B3GALT2;CCL5;CCL19;COX10;DECR1;SLC19A2;KLF11;SLC13A2;FGG;SNF8;GNL2;F3;RAB32;OAS1;RBKS;TLR2
ESR1_20079471_ChIP-ChIP_T-47D_Human	7/216	0.1761792052813184461523832169405068270862102508544921875	0.472041330606064235553276375867426395416259765625	0.0031862905778548104851477518195679294876754283905029296875	0.003982863222318513106434689774459911859594285488128662109375	-1.583251093882677	1.188528756716805	KRT19;KRT18;GPR65;TFPI2;SLC16A6;OSGIN1;NT5C2
EP300_20729851_ChIP-Seq_FORBRAIN_MIDBRAIN_LIMB_HEART_Mouse	52/2093	0.1275595007961159710330178995718597434461116790771484375	0.378505995352960977751166637972346507012844085693359375	0.000000000016330040053116169288493300331788042611957934013844351284205913543701171875	0.00000000006563022426410612651475781274712398109805189250209878082387149333953857421875	-1.2065250336746967	1.1721672624339534	ALAS2;SPARC;KCNC3;AQP8;BBC3;TMEM47;CYP26B1;TUBA1A;BASP1;DPYSL3;SLC16A6;EFHD2;ANKRD1;HMGCS2;ACTN1;IGFBP2;KRT8;RHOC;F3;MN1;TUBB2B;RAB30;MTHFD2;DDIT4;RARB;IRF8;RDH5;PLEKHO1;TAGLN2;NUPR1;DNASE1;FBP2;RPS27L;CXCR4;AAAS;IQGAP2;DTX4;CRIP1;GNAI2;EPB41L3;NNAT;FLNA;PLEK2;STRA6;GOLM1;FN1;ENOX1;P2RX7;COL1A1;P4HA2;VIM;TGFBI
PPARG_20176806_ChIP-Seq_MACROPHAGES_Mouse	39/1408	0.052599893377411090222839362695594900287687778472900390625	0.2154898857719744764693814431666396558284759521484375	0.000000000356129019112106002919444892610627111106946784957472118549048900604248046875	0.0000000011717198297211779195788781003022098470278677950773271732032299041748046875	-0.7619838554465304	1.1695242945586193	PDXK;CDKN1A;CLEC10A;TMPRSS4;FAM129A;TNFAIP3;CXCR4;DTX4;LTC4S;LIPA;SAMSN1;THBS1;HEBP1;HSD17B2;MAN1C1;CCL2;CD36;HMGCS2;CD34;CCR2;EGLN3;GLRX3;ANXA3;TNNC1;LY86;MAGOHB;NME1;BTC;BHMT;PTPRC;FABP5;BCL6;CLDN15;ANGPTL3;PLEKHO1;CD69;VIM;SGK1;CD44
CTCF_27219007_Chip-Seq_ERYTHROID_Human	54/2000	0.038027596432585096530853974172714515589177608489990234375	0.181560328832267192655791632205364294350147247314453125	0.0000000000002820706585144585790654492400618362011439042846827618404859094880521297454833984375	0.00000000000173897930249205055287086591638598303600528327539365136544802226126194000244140625	-0.6729656864885728	1.1481920417448892	SPON2;CDKN1A;GFI1;PIGZ;ADM;ENO1;ECSIT;ICAM1;HERPUD1;CKS1B;LGALS1;CPT2;BASP1;ANPEP;MECR;TNFRSF12A;TUBB;PLAUR;RHOC;WDR77;GPRC5B;PSRC1;DDIT4;S100A6;RDH5;PLEKHO1;S100A4;TAGLN2;LCP1;TAGLN;DDX27;RRAD;CFI;ASB13;FAM129A;LRP4;CXCR4;SLC3A2;EFNA4;THBS1;SRM;NNAT;UCP2;MAN1C1;SLC25A20;SLC25A22;STRA6;EPHX1;LAPTM5;FCGR2A;VIM;LPIN2;SLC26A6;HCN2
FOXO1_25302145_ChIP-Seq_T-LYMPHOCYTE_Mouse	54/2000	0.038027596432585096530853974172714515589177608489990234375	0.181560328832267192655791632205364294350147247314453125	0.0000000000002820706585144585790654492400618362011439042846827618404859094880521297454833984375	0.00000000000173897930249205055287086591638598303600528327539365136544802226126194000244140625	-0.6601395569770984	1.12630851911195	CD83;GMFG;GFI1;TNFAIP3;HSPB1;TMEM97;BBC3;ICAM1;TUBA1A;GUK1;DPYSL3;ARHGDIB;RAC2;CD34;JAK1;IGFBP1;SLC15A1;GLRX3;F2R;PLAUR;EMP3;MMP9;TYROBP;CLDN15;IRF1;DDIT4;S100A6;SCG5;TXNIP;C5AR1;CXCR4;SLC3A2;IQGAP2;GNAI2;ZMAT3;CCL5;UCP2;MAN1C1;COX10;GOT1;STAT1;PLCL2;OSGIN1;LAPTM5;ACSF2;COL1A1;BHMT;PTPRC;BCL6;FABP5;ALOX5AP;CD69;IL7R;EVI2B
ZFP281_18358816_ChIP-ChIP_MESCs_Mouse	16/578	0.1691039061368429241571931243015569634735584259033203125	0.45694034211444789495004670243361033499240875244140625	0.0000625186830626804873438373544303203743766061961650848388671875	0.000094297776115919506125830074072524666917161084711551666259765625	-1.4287553955641372	1.1190047105809426	MECR;TNFRSF12A;STAT1;SLC3A2;ADH7;MRPL34;RHOC;MMP9;RHOB;UCHL1;PSMB3;IRF1;SLCO4C1;NTF3;TAGLN2;UPP1
CEBPD_21427703_ChIP-Seq_3T3-L1_Mouse	47/1735	0.04873801958976668735612491900610621087253093719482421875	0.2154898857719744764693814431666396558284759521484375	0.00000000001013157824520993897283582488666009262245903954635650734417140483856201171875	0.0000000000433807801709225474283925687570494765521456059786942205391824245452880859375	-0.7266400479814993	1.115277159009621	TNFAIP8;SPARC;GFI1;STX18;FAM129A;TNFAIP3;SLC3A2;ADM;NT5C2;THBS2;THBS1;PLAC8;CYP26B1;LGALS1;TMEM43;BASP1;MYC;PDK4;CCL2;SVEP1;GBP2;CD34;COX10;SLC19A2;EIF2B3;EDN1;VCAM1;ANXA1;CD93;MTX2;GFPT2;PLCL2;FN1;LY86;GREM1;RAB32;GREM2;COL3A1;SLPI;BCL6;PAPPA;S100A6;TXNIP;S100A4;CD69;VIM;SGK1
ZFP281_18757296_ChIP-ChIP_E14_Mouse	51/2004	0.0972669509124266529198621356044895946979522705078125	0.315125070558116948671312229635077528655529022216796875	0.0000000000112846860249083656951347263175489490406866455174395014182664453983306884765625	0.00000000004623081048914072533185082979152106912035247177072960766963660717010498046875	-0.9546855038437698	1.1024571387839575	CDKN1A;ACAA2;SPARC;GMFG;KCNC3;SERPINE1;HSPB1;ENO1;WFDC2;ICAM1;HERPUD1;CKS1B;MYC;COTL1;SLC16A6;EFHD2;UPP1;PHLDA3;TNFRSF12A;TNNC1;IGFBP2;PLAUR;MMP9;WDR77;RHOB;TUBB2B;RAB30;IRF1;DDIT4;TXNIP;RDH5;TAGLN2;SMPDL3B;SLC3A2;EFNA4;CRIP1;UCP2;NTF3;PLTP;RAB6B;SLC25A22;SNCA;PYCR1;PSMB8;GUCA2A;COL1A1;DAB1;FABP5;SLCO4C1;SFXN1;VIM
HSF1_23293686_ChIP-Seq_STHDH_STRIATAL_Mouse	29/1156	0.1978885107983733571135331885670893825590610504150390625	0.5208879456942347996317721481318585574626922607421875	0.0000005136005821961678940998428759268090715295329573564231395721435546875	0.000000967763708292482523827711393682449170228210277855396270751953125	-1.638424442364781	1.0686137399882087	TAGLN;CEBPB;SPARC;PSCA;HSPB8;HSPB1;THBS2;CLU;GLIPR1;GPR176;LGALS1;HIST1H3G;SLC19A2;GOT1;GDF15;OSGIN1;BCMO1;ENOX1;NME1;BTC;RAB32;CXCL10;RCAN1;TYROBP;DDIT4;TXNIP;ANGPTL4;SMPDL3B;ATF3
TCF12/HEB_22897851_ChIP-Seq_JUKARTE6-1_Human	53/2000	0.052537213426753694156534635339994565583765506744384765625	0.2154898857719744764693814431666396558284759521484375	0.00000000000096207239574090774297235628796837292428696664092768742193584330379962921142578125	0.00000000000504889232475600356636098214570401178889758053713876506662927567958831787109375	-0.6908892359919372	1.0604053361053307	TNFAIP8;CDKN1A;AQP8;HSPB8;LY75;TNFAIP3;HSPB1;SLC2A5;ICAM1;TMEM43;ANKRD1;CCR2;SLC13A2;SEC13;ACTN1;KRT8;HLA-G;F3;RHOB;IRF1;PXDN;HCLS1;PLIN2;CYP2E1;CD44;MCM2;TLR2;SLC22A6;PDXK;CFI;NT5C2;THBS2;IQGAP2;EFNA4;FUT1;PTPLA;GPNMB;SH3TC1;MAN1C1;HIST1H3G;DPH5;IL33;NQO1;CD163;EPHX2;PLCL2;EPHX1;MAGOHB;P2RX7;PTPRE;FABP5;P4HA2;SPRR1A
NFYA_21822215_ChIP-Seq_K562_Human	53/2000	0.052537213426753694156534635339994565583765506744384765625	0.2154898857719744764693814431666396558284759521484375	0.00000000000096207239574090774297235628796837292428696664092768742193584330379962921142578125	0.00000000000504889232475600356636098214570401178889758053713876506662927567958831787109375	-0.6848451782118375	1.0511286665787825	NCF2;GFI1;HSPB8;CYP4A22;CALML3;ENO1;SLC2A5;CPT2;B3GALT2;AIM1L;EFHD2;ANKRD1;CD34;JAK1;CD53;MECR;GLRX3;CYP4A11;GNL2;F3;GREM2;MRTO4;ANGPTL3;PLEKHO1;CD48;KIF20B;SMPDL3B;CD44;C1QB;C1QA;FAM129A;NPL;NT5C2;LRP8;SRM;PTPLA;MAN1C1;DPH5;TSPAN2;GBP2;SLC19A2;EIF2B3;CD163;VCAM1;SLC16A1;LAPTM5;GUCA2A;DAB1;FCGR2A;PTPRC;ALOX5AP;VIM;CPEB3
