Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
positive regulation of insulin secretion (GO:0032024)	4/51	0.007984479869215264924431352255851379595696926116943359375	0.049493732904047176013317965725946123711764812469482421875	0.021767059390352415382263728815814829431474208831787109375	0.132443771958012213030286829962278716266155242919921875	-0.4902047299758915	1.473510920180037	CASR;RBP4;OXCT1;AACS
phospholipase C-activating G-protein coupled receptor signaling pathway (GO:0007200)	4/52	0.0085464943022926231908087402189266867935657501220703125	0.051331078583891666389238395140637294389307498931884765625	0.02309483221618764681171143138271872885525226593017578125	0.1392759779568051026199526631899061612784862518310546875	-0.493485794450651	1.4653857793667602	CASR;EDNRB;NPR3;AGTR1
regulation of steroid biosynthetic process (GO:0050810)	4/53	0.00913376871556844001365238483458597329445183277130126953125	0.053340487261867075563515072644804604351520538330078125	0.024470845881714491099057084966261754743754863739013671875	0.1433608548665623316775707962733577005565166473388671875	-0.4987789731971741	1.461950910262818	SREBF1;IL1B;INSIG1;SIRT1
negative regulation of neuron apoptotic process (GO:0043524)	6/133	0.0176147287130901490648238194580699200741946697235107421875	0.0785090849882072172594149606084101833403110504150390625	0.053631856960501815556607851931403274647891521453857421875	0.2179946868201965148870158373028971254825592041015625	-0.5731405013120546	1.458379463401853	NRP1;TFAP2B;BTG2;BDNF;MDK;PPARGC1A
positive regulation of lipid biosynthetic process (GO:0046889)	4/52	0.0085464943022926231908087402189266867935657501220703125	0.051331078583891666389238395140637294389307498931884765625	0.02309483221618764681171143138271872885525226593017578125	0.1392759779568051026199526631899061612784862518310546875	-0.484693530607348	1.4392775133349907	SREBF1;IL1B;MID1IP1;LDLR
cellular lipid catabolic process (GO:0044242)	6/131	0.016466954173531556104848050381406210362911224365234375	0.0753989491999254857201862023430294357240200042724609375	0.050641081115100773646364729074775823391973972320556640625	0.2116610957498200884518979592030518688261508941650390625	-0.5520324714387405	1.426982928537323	PCCA;ENPP2;LPL;ACADM;CYP4F12;SMPDL3A
stress-activated protein kinase signaling cascade (GO:0031098)	5/91	0.01363766753134568014693694948391566867940127849578857421875	0.0676162878441719517041974540916271507740020751953125	0.038827588937112959832642644641964579932391643524169921875	0.1829912684356758967307854391037835739552974700927734375	-0.5288080574653012	1.4245594000736526	CASR;RPS6KA5;MAPKAPK3;FOS;DUSP6
regulation of stem cell differentiation (GO:2000736)	5/91	0.01363766753134568014693694948391566867940127849578857421875	0.0676162878441719517041974540916271507740020751953125	0.038827588937112959832642644641964579932391643524169921875	0.1829912684356758967307854391037835739552974700927734375	-0.5272417173350543	1.4203398264027234	TGFBR3;SFRP1;BAMBI;HES1;SMAD7
multicellular organismal macromolecule metabolic process (GO:0044259)	5/89	0.01247772255836661521588570877838719752617180347442626953125	0.0636816410362233964459477419950417242944240570068359375	0.0359523553977713905549506989700603298842906951904296875	0.177065350334024096401464021255378611385822296142578125	-0.5127366232271573	1.41200434796122	MMP13;COL4A4;ID1;MMP8;ACACA
regulation of endothelial cell migration (GO:0010594)	5/92	0.0142439788330173781882859174174882355146110057830810546875	0.0688011029703706478155567083376809023320674896240234375	0.04031636181816493358365249832786503247916698455810546875	0.1872421993731143985417730846165795810520648956298828125	-0.5245352425084862	1.4039371989521126	HDAC5;NRP1;APOH;PRKD1;SLIT2
negative regulation of canonical Wnt signaling pathway (GO:0090090)	5/91	0.01363766753134568014693694948391566867940127849578857421875	0.0676162878441719517041974540916271507740020751953125	0.038827588937112959832642644641964579932391643524169921875	0.1829912684356758967307854391037835739552974700927734375	-0.5187634531625158	1.397500176452628	EGR1;SFRP1;CDH2;MLLT3;GLI1
positive regulation of hormone secretion (GO:0046887)	5/91	0.01363766753134568014693694948391566867940127849578857421875	0.0676162878441719517041974540916271507740020751953125	0.038827588937112959832642644641964579932391643524169921875	0.1829912684356758967307854391037835739552974700927734375	-0.5059688656931262	1.3630327556327786	C1QTNF3;RBP4;CASR;OXCT1;AACS
positive regulation of sequence-specific DNA binding transcription factor activity (GO:0051091)	8/214	0.0187989173204630953539773230431819683872163295745849609375	0.08164777630036949840341975459523382596671581268310546875	0.0678690452316638992424913112699869088828563690185546875	0.2451748516620621265449386783075169660151004791259765625	-0.5395833606525098	1.3518401515014344	TGFBR3;HDAC5;RPS6KA5;IL1B;PRKD1;S100A9;PPARGC1A;ESR2
negative regulation of hydrolase activity (GO:0051346)	11/354	0.0227976509640124593014665066448287689127027988433837890625	0.0917807337856359761740776548322173766791820526123046875	0.0991886952300858049103027269666199572384357452392578125	0.30092668830072233365768852308974601328372955322265625	-0.565088255422591	1.3496301594661424	TFAP2B;CSTA;RGS2;ITIH2;SERPINA1;SPRY2;SPRY1;ITIH1;A2M;SERPINB8;SIRT1
negative regulation of neuron projection development (GO:0010977)	5/91	0.01363766753134568014693694948391566867940127849578857421875	0.0676162878441719517041974540916271507740020751953125	0.038827588937112959832642644641964579932391643524169921875	0.1829912684356758967307854391037835739552974700927734375	-0.5002586050150865	1.347649847957802	RAP1GAP2;NGFR;NRP1;SLIT2;EPHB2
protein tetramerization (GO:0051262)	5/89	0.01247772255836661521588570877838719752617180347442626953125	0.0636816410362233964459477419950417242944240570068359375	0.0359523553977713905549506989700603298842906951904296875	0.177065350334024096401464021255378611385822296142578125	-0.48472819900746084	1.3348730977516308	KCNJ10;UXS1;TK1;HMGCR;ACACA
regulation of epithelial to mesenchymal transition (GO:0010717)	4/52	0.0085464943022926231908087402189266867935657501220703125	0.051331078583891666389238395140637294389307498931884765625	0.02309483221618764681171143138271872885525226593017578125	0.1392759779568051026199526631899061612784862518310546875	-0.4413450525932877	1.3105559899328638	TGFBR3;SFRP1;BAMBI;SMAD7
regulation of epidermis development (GO:0045682)	4/53	0.00913376871556844001365238483458597329445183277130126953125	0.053340487261867075563515072644804604351520538330078125	0.024470845881714491099057084966261754743754863739013671875	0.1433608548665623316775707962733577005565166473388671875	-0.44640738436496963	1.308446660726452	NGFR;HEY2;NAB2;HES1
water-soluble vitamin metabolic process (GO:0006767)	5/90	0.01304898889350630981909251460137966205365955829620361328125	0.06594820034528860175360165385427535511553287506103515625	0.037372963749005616573839461125317029654979705810546875	0.179110859498833374647830396497738547623157501220703125	-0.4718625625210753	1.2829403681112501	PCCA;FASN;SLC19A3;MTR;ACACA
regulation of nucleocytoplasmic transport (GO:0046822)	7/178	0.0212611726716692255034768521682053687982261180877685546875	0.08836394549195859815515774471350596286356449127197265625	0.068975076782717581469484002809622325003147125244140625	0.2476023312070892712366543264579377137124538421630859375	-0.5177471056166745	1.2562052715323138	C1QTNF3;EGF;BAMBI;IL1B;IGF1;SIRT1;NUDT4
response to mechanical stimulus (GO:0009612)	7/176	0.0201278070435793703107929530915498617105185985565185546875	0.08545642214623137833395816187476157210767269134521484375	0.065891272049094673501912211577291600406169891357421875	0.24364129693716296554129030482727102935314178466796875	-0.5080332954475861	1.249634245894165	SLC12A2;EGR1;BTG2;IL1B;FOSB;ETV1;FOS
positive regulation of cell development (GO:0010720)	11/358	0.0244992958337575499061511408172009396366775035858154296875	0.096914885125506777807657954326714389026165008544921875	0.104905724503323638518992311219335533678531646728515625	0.31186762163714421003390953046618960797786712646484375	-0.5345907104889395	1.247693105000622	NGFR;NRP1;BDNF;BAMBI;ID2;MAGI2;HES1;PRKD1;SLIT2;EPHB2;ETV5
cell fate commitment (GO:0045165)	6/134	0.0182087186329986661093016664381138980388641357421875	0.07996245856441529242797372489803819917142391204833984375	0.05516668651751320540110867796101956628262996673583984375	0.2220306623675587232025208095365087501704692840576171875	-0.47886759562450343	1.2097143730550584	SFRP1;WT1;ID2;HEY2;SPRY2;MITF
second-messenger-mediated signaling (GO:0019932)	6/134	0.0182087186329986661093016664381138980388641357421875	0.07996245856441529242797372489803819917142391204833984375	0.05516668651751320540110867796101956628262996673583984375	0.2220306623675587232025208095365087501704692840576171875	-0.4765035319031979	1.2037422799574835	EDNRB;PCLO;HOMER2;RCAN2;AGTR1;NUDT4
negative regulation of secretion by cell (GO:1903531)	6/135	0.0188162895636384518149863964708856656216084957122802734375	0.08164777630036949840341975459523382596671581268310546875	0.05672786721466664683344305331047507934272289276123046875	0.2223220790707426119947598408543854020535945892333984375	-0.4788057875231681	1.1995716242293888	SREBF1;C1QTNF3;SFRP1;IRS1;IL1B;HMGCR
negative regulation of response to wounding (GO:1903035)	6/138	0.020721793526411604047243741888451040722429752349853515625	0.08680308589083728099122794219510979019105434417724609375	0.0615698116440383247383039133637794293463230133056640625	0.233356856203045470721235687960870563983917236328125	-0.46752955915714545	1.142695123076574	C1QTNF3;ZFP36;APOH;RORA;HMGCR;CYP4F12
regulation of cell-cell adhesion (GO:0022407)	5/94	0.01551035766421797988667830026088267914019525051116943359375	0.07345049182333995840821216916083358228206634521484375	0.043396804320501740359627973475653561763465404510498046875	0.1928384312286957058546477128402329981327056884765625	-0.42237043874907576	1.1028699019086434	IL1B;ITGA6;CELSR2;SMAD7;EPHB3
negative regulation of growth (GO:0045926)	8/221	0.0222959442272503451099030513660181895829737186431884765625	0.09006560645836735046199095222618780098855495452880859375	0.07808486748591043913325648873069440014660358428955078125	0.264315609645171589736634132350445725023746490478515625	-0.45619553673735674	1.0981616119275353	NRP1;SFRP1;RBP4;SERTAD2;WT1;SLIT2;SIRT1;ESR2
multicellular organismal metabolic process (GO:0044236)	5/94	0.01551035766421797988667830026088267914019525051116943359375	0.07345049182333995840821216916083358228206634521484375	0.043396804320501740359627973475653561763465404510498046875	0.1928384312286957058546477128402329981327056884765625	-0.4073867776182994	1.0637454098384278	MMP13;COL4A4;ID1;MMP8;ACACA
regulation of protein import into nucleus (GO:0042306)	6/143	0.024181082416767855913786178234659018926322460174560546875	0.09669160831062113825584702908599865622818470001220703125	0.07016839564650000082846048599094501696527004241943359375	0.2495157751328610229446525181629112921655178070068359375	-0.39377528677284285	0.9199491109301443	C1QTNF3;BAMBI;EGF;IL1B;IGF1;SIRT1
response to toxic substance (GO:0009636)	6/142	0.0234603207147428445555892295715239015407860279083251953125	0.0941919126522623717523430286746588535606861114501953125	0.06839582734158365651122579720322391949594020843505859375	0.2467761535950911966352805393398739397525787353515625	-0.3840924986149255	0.9073881670150896	MPST;EGR1;ID1;FOS;TK1;TRPM6
response to lipopolysaccharide (GO:0032496)	8/228	0.0262292595203293919803311240457333042286336421966552734375	0.10039826668727118430535227844302426092326641082763671875	0.08917408752112028491598749724289518781006336212158203125	0.280188462098001578315376036698580719530582427978515625	-0.39473864396443176	0.9073503270133738	ABCA1;EDNRB;MAPKAPK3;KCNJ8;IL1B;CYP1A2;FOS;S100A9
secretion by cell (GO:0032940)	12/415	0.0291316873260925694733014523762903991155326366424560546875	0.10770028466202825889741490072992746718227863311767578125	0.12765983913052647569230657609296031296253204345703125	0.350534135083438280755530058740987442433834075927734375	-0.4021882896666564	0.8962376120599554	ABCA1;PCLO;SERPINA1;EGF;BDNF;ALB;MYO5A;IGF1;A2M;VAMP2;F5;BAIAP3
leukocyte migration (GO:0050900)	8/226	0.0250595406823093426462722987935194396413862705230712890625	0.09743545094240015080888639431577757932245731353759765625	0.08591674550598625559327814471544115804135799407958984375	0.275661219294451032002513102270313538610935211181640625	-0.3648269113035745	0.8495232357635847	GRB7;EDNRB;GPR15;IL1B;ITGA6;UMOD;S100A9;JAM3
muscle tissue morphogenesis (GO:0060415)	4/56	0.01105135019897171382019518404149494017474353313446044921875	0.059884676423334400052755910337509703822433948516845703125	0.0288915203261014517932547818190869293175637722015380859375	0.1573621190373584444177623709038016386330127716064453125	-0.2872611115155455	0.8087361539236672	TGFBR3;HEY1;HEY2;SMAD7
osteoblast differentiation (GO:0001649)	5/98	0.0182638790391932946677311377925434499047696590423583984375	0.07996245856441529242797372489803819917142391204833984375	0.0499716762663365565710904547813697718083858489990234375	0.210033719414141284431707390467636287212371826171875	-0.3120694294965153	0.7883491756436348	SFRP1;CBFB;FGF9;FASN;GLI1
arachidonic acid metabolic process (GO:0019369)	4/55	0.01038579070893526530572348320902165141887962818145751953125	0.057364507560567677690865906470207846723496913909912109375	0.02736890550379129927183186055117403157055377960205078125	0.1523071859956747486908312794184894300997257232666015625	-0.2724032575707909	0.7786182675790332	CYP2J2;HPGD;CYP1A2;CYP4F12
hexose metabolic process (GO:0019318)	7/187	0.0269115038092627434362924532251781783998012542724609375	0.10261095968564053204641339789304765872657299041748046875	0.08390662546917256048306654747648281045258045196533203125	0.271241923485488367617790572694502770900726318359375	-0.33831404992264985	0.7702769921235046	TFAP2B;RBP4;PYGM;PYGL;ENO2;PPARGC1A;HK2
transcription from RNA polymerase II promoter (GO:0006366)	13/470	0.0323863483618793412954772747980314306914806365966796875	0.115590668159991472041525639724568463861942291259765625	0.1465061893272745219274355576999369077384471893310546875	0.380049678405069590869658213705406524240970611572265625	-0.337514626428432	0.7282553267462715	EGR1;TFAP2B;CBFB;ETV1;MITF;FOS;GLI1;ETV5;HEY1;PCF11;HEY2;FOSB;HES1
limb morphogenesis (GO:0035108)	5/101	0.0205282524643124568430874177238365518860518932342529296875	0.08641166101430670931637934017999214120209217071533203125	0.055266690990983448339424199957647942937910556793212890625	0.2220306623675587232025208095365087501704692840576171875	-0.2907566579799033	0.7119562450144559	TFAP2B;OSR2;FGF9;ZBTB16;WDR19
appendage morphogenesis (GO:0035107)	5/101	0.0205282524643124568430874177238365518860518932342529296875	0.08641166101430670931637934017999214120209217071533203125	0.055266690990983448339424199957647942937910556793212890625	0.2220306623675587232025208095365087501704692840576171875	-0.2850998538556145	0.6981048097589669	TFAP2B;OSR2;FGF9;ZBTB16;WDR19
cellular response to cytokine stimulus (GO:0071345)	13/471	0.032860454087656053301369496466577402316033840179443359375	0.11699113473376342164922192523590638302266597747802734375	0.1480901021616245760714747348174569196999073028564453125	0.3821888662773804679062550349044613540172576904296875	-0.31773331961719287	0.6817467590408004	EGR1;GAB1;AQP4;PRLR;SIRT1;USP18;SFRP1;RPS6KA5;IL1B;FASN;IRF5;PPARGC1A;IL13RA1
positive regulation of growth (GO:0045927)	7/189	0.028293512523319290508094780989267746917903423309326171875	0.105832062666339876688681442828965373337268829345703125	0.0874583389283255796531335590771050192415714263916015625	0.27819094890549200815854646862135268747806549072265625	-0.30133109778348666	0.6767600415564934	NRP1;SFRP1;FGF9;WT1;ERBB2;HEY2;S100A9
regulation of embryonic development (GO:0045995)	5/101	0.0205282524643124568430874177238365518860518932342529296875	0.08641166101430670931637934017999214120209217071533203125	0.055266690990983448339424199957647942937910556793212890625	0.2220306623675587232025208095365087501704692840576171875	-0.22357070371715293	0.5474425239978699	OSR2;SFRP1;HES1;PHLDA2;DUSP6
sensory organ development (GO:0007423)	5/103	0.022135382680929967247340783842446398921310901641845703125	0.08997256646787903100470629169649328105151653289794921875	0.058970185170306728406064422642884892411530017852783203125	0.228084943950597363038212961328099481761455535888671875	-0.2102715839003443	0.5063866412059641	RBP4;WT1;WDR19;MITF;CHRDL1
positive regulation of osteoblast differentiation (GO:0045669)	4/59	0.0132107979201525303769582109225666499696671962738037109375	0.06614814268988424006412429889678605832159519195556640625	0.033756407935545108822683602056713425554335117340087890625	0.1687820396777255371745241063763387501239776611328125	-0.17920396781472103	0.4866926131421884	HEY1;ID4;IGF1;PRKD1
regulation of protein complex assembly (GO:0043254)	8/244	0.036979468784117737467642683668600511737167835235595703125	0.12662147190853756395512164090177975594997406005859375	0.1177632239937517477645911867512040771543979644775390625	0.33719992916815544337083565551438368856906890869140625	-0.2195517753164244	0.4537154193055971	RGS2;INSIG1;HEY2;PMEPA1;CAPG;SLIT2;TPPP;PFN2
phospholipid metabolic process (GO:0006644)	9/288	0.03624375278839798986130205094013945199549198150634765625	0.12439058012742863768007595126618980430066585540771484375	0.12450406998595864305201530441991053521633148193359375	0.347412206618043228889547435755957849323749542236328125	-0.2154139937515509	0.44899359626769136	IDI1;PIGP;PMVK;ENPP2;LPL;PIK3C2G;SMPDL3A;AGPAT2;PLCD1
regulation of cell adhesion (GO:0030155)	10/336	0.037423827535111697795144891642848961055278778076171875	0.1274372821733955885026290388850611634552478790283203125	0.1364882078520392727494225937334704212844371795654296875	0.3666940616541671804640145637677051126956939697265625	-0.2164386934340331	0.445892048941641	NUAK1;SFRP1;EGFL6;IL1B;ERBB2;ITGA6;PRLR;CELSR2;EPHB3;SMAD7
positive regulation of behavior (GO:0048520)	5/107	0.025589556091422500927468064446657081134617328643798828125	0.0980767033075920779960910067529766820371150970458984375	0.066792524054881285966445148005732335150241851806640625	0.24364129693716296554129030482727102935314178466796875	-0.1605692037429364	0.3728425613182161	NRP1;CASR;ALB;PRKD1;SLIT2
secretion by tissue (GO:0032941)	4/61	0.01478959763477384094232380817857119836844503879547119140625	0.07089338963008777472207810887994128279387950897216796875	0.0372487938378403826700235867974697612226009368896484375	0.179110859498833374647830396497738547623157501220703125	-0.13160567858502542	0.34830470479275444	NPR3;PRLR;CELSR2;HK2
positive regulation of carbohydrate metabolic process (GO:0045913)	4/63	0.0164827539535207061305310816123892436735332012176513671875	0.0753989491999254857201862023430294357240200042724609375	0.040941367836632068522018101930370903573930263519287109375	0.188297239175878983186152026974014006555080413818359375	-0.13064663693565012	0.3377165841206766	IRS1;EGF;IGF1;PPARGC1A
regulation of blood vessel size (GO:0050880)	4/63	0.0164827539535207061305310816123892436735332012176513671875	0.0753989491999254857201862023430294357240200042724609375	0.040941367836632068522018101930370903573930263519287109375	0.188297239175878983186152026974014006555080413818359375	-0.12661480221051072	0.3272944448061846	CASR;EDNRB;KCNJ8;AGTR1
cellular amino acid biosynthetic process (GO:0008652)	5/106	0.0246956481965078418483461319965499569661915302276611328125	0.09695011728053688770945228725395281799137592315673828125	0.064785154711150150230736244338913820683956146240234375	0.242132566031688811758471047141938470304012298583984375	-0.13822675986238	0.32256025633468144	OAT;PADI2;MTR;MAT1A;BCAT1
cellular component morphogenesis (GO:0032989)	12/437	0.04067137500509583614149988761710119433701038360595703125	0.1342837018324672671010233671040623448789119720458984375	0.163973545166697654007492701566661708056926727294921875	0.392341559487928426275260562761104665696620941162109375	-0.14340012714258257	0.28791885260391376	TGFBR3;NRP1;HEY1;WT1;HEY2;ID1;ITGA8;HES1;ADCY1;EPHB2;CELSR2;EPHB3
regulation of intracellular transport (GO:0032386)	11/394	0.044173837911628564822930087530039600096642971038818359375	0.1424370914465338255894266694667749106884002685546875	0.1647059568888658287466597585080307908356189727783203125	0.393775163921196214023012771576759405434131622314453125	-0.1412505248426088	0.2752767690316427	C1QTNF3;EGF;BAMBI;INSIG1;IL1B;ANXA13;IGF1;SIRT1;VAMP2;OAZ2;NUDT4
cell chemotaxis (GO:0060326)	6/155	0.03400472432997130034504351669966126792132854461669921875	0.11981464304098930762076946621164097450673580169677734375	0.093483161006673309856296327780000865459442138671875	0.29061775740206485796335300619830377399921417236328125	-0.12272884290696327	0.26040720905954595	NRP1;EDNRB;IL1B;AGTR1;CXCL14;S100A9
regulation of protein localization to nucleus (GO:1900180)	6/156	0.034924108688398562694299442910050856880843639373779296875	0.12084395922039549431392657652395428158342838287353515625	0.09559426250610460196188711279319250024855136871337890625	0.293885243422995989792667614892707206308841705322265625	-0.11883560133478989	0.251129947575333	C1QTNF3;EGF;BAMBI;IL1B;IGF1;SIRT1
regulation of epithelial cell differentiation (GO:0030856)	5/109	0.0274389356222964619913540218476555310189723968505859375	0.1042185793880283373180617445541429333388805389404296875	0.07091036052024823899131433790898881852626800537109375	0.251247140692246462290171393760829232633113861083984375	-0.10769341414410594	0.24352333311025048	TMEM100;HEY2;HES1;PRLR;APOLD1
cellular response to inorganic substance (GO:0071241)	5/110	0.02839466593294985574669198058472829870879650115966796875	0.1060761540225876320420184129034169018268585205078125	0.07302062793791556927214259076208691112697124481201171875	0.254153068971190221336797776530147530138492584228515625	-0.10269253410812726	0.23040076502770382	ID2;CYP1A2;FOSB;FOS;PPARGC1A
adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway (GO:0007193)	4/62	0.015621730183596437002702117524677305482327938079833984375	0.07378031788159809811755707187330699525773525238037109375	0.03907003340246610612052080568901146762073040008544921875	0.1836057907062959848598637790928478352725505828857421875	-0.0868924627433341	0.2264993917955375	CORT;CASR;NPR3;ADCY1
regulation of myeloid cell differentiation (GO:0045637)	6/156	0.034924108688398562694299442910050856880843639373779296875	0.12084395922039549431392657652395428158342838287353515625	0.09559426250610460196188711279319250024855136871337890625	0.293885243422995989792667614892707206308841705322265625	-0.10256362389095144	0.21674310729751273	SFRP1;ZFP36;ZBTB16;ID2;MITF;FOS
regulation of synapse organization (GO:0050807)	4/64	0.0173729528544595383798831988997335429303348064422607421875	0.07778344800746657405898787374098901636898517608642578125	0.042862806817080219279336716908801463432610034942626953125	0.191040111831782877249708008093875832855701446533203125	-0.08314715917471946	0.21234342855918528	BDNF;EPHB2;ETV5;EPHB3
inorganic cation transmembrane transport (GO:0098662)	12/440	0.042462250219844475951358475640518008731305599212646484375	0.1375832778504829378984908316851942799985408782958984375	0.1692962958256357952624426843613036908209323883056640625	0.397572889419054831261490789984236471354961395263671875	-0.10442381295725657	0.20712733633663982	SLC12A2;KCNJ10;KCNJ8;KCNE4;TRPC4;KCNA1;SCNN1A;KCNE1L;KCNK1;TRPM6;SLC17A3;CACNA1G
cell recognition (GO:0008037)	5/109	0.0274389356222964619913540218476555310189723968505859375	0.1042185793880283373180617445541429333388805389404296875	0.07091036052024823899131433790898881852626800537109375	0.251247140692246462290171393760829232633113861083984375	-0.08209392917868095	0.185636117311296	CSGALNACT1;NRP1;BDNF;EPHB2;EPHB3
regulation of tube size (GO:0035150)	4/64	0.0173729528544595383798831988997335429303348064422607421875	0.07778344800746657405898787374098901636898517608642578125	0.042862806817080219279336716908801463432610034942626953125	0.191040111831782877249708008093875832855701446533203125	-0.03349602600682143	0.08554304291322888	CASR;EDNRB;KCNJ8;AGTR1
response to alkaloid (GO:0043279)	5/111	0.0293712530060542161003400707386390422470867633819580078125	0.1083546225129715379065231672939262352883815765380859375	0.0751649752088532074889570822051609866321086883544921875	0.26100176467939040225729740996030159294605255126953125	-0.030945179448185492	0.06877089233484236	EGR1;HDAC5;HOMER2;FOSB;KCNK1
regulation of ion homeostasis (GO:2000021)	6/160	0.0387612879665173160059765677942777983844280242919921875	0.129423283549218837151784100569784641265869140625	0.10429179591924346570674941858669626526534557342529296875	0.3103547401222199741965823704958893358707427978515625	-0.02872289556465672	0.05872875608534593	EDNRB;AGTR1;UMOD;CORIN;CACNA1G;SMAD7
positive regulation of peptide hormone secretion (GO:0090277)	4/65	0.0182925962739576113136319435170662472955882549285888671875	0.07996245856441529242797372489803819917142391204833984375	0.0448343301679438865914306688864598982036113739013671875	0.195984387050701425181387094198726117610931396484375	-0.008748944734273265	0.022101566885753113	CASR;RBP4;OXCT1;AACS
response to ammonium ion (GO:0060359)	4/66	0.0192419390940421521085657019511927501298487186431884765625	0.082056237271711796044115772019722498953342437744140625	0.046855888443050754121887990777395316399633884429931640625	0.2006654352887173586861280227822135202586650848388671875	-0.0009292608151161795	0.0023234776938963605	HDAC5;EGR1;HOMER2;FOSB
detection of chemical stimulus involved in sensory perception (GO:0050907)	1/465	0.9993575447567299985252020633197389543056488037109375	0.9993575447567299985252020633197389543056488037109375	0.999906117254687476503249854431487619876861572265625	0.999906117254687476503249854431487619876861572265625	4.8004550790469045	-0.003085068651028427	PIGR
mitotic cell cycle (GO:0000278)	1/404	0.99829808755151894228418996135587804019451141357421875	0.99863603544845591653000838050502352416515350341796875	0.99967835672798555091134176109335385262966156005859375	0.999906117254687476503249854431487619876861572265625	4.919744222467565	-0.00671493723203403	PRKAR2B
detection of chemical stimulus (GO:0009593)	2/499	0.99662265579966191619831761272507719695568084716796875	0.99729764574602131066427546102204360067844390869140625	0.9994795276617984836065033960039727389812469482421875	0.999906117254687476503249854431487619876861572265625	4.82293103553601	-0.01305091024494607	PIGR;CASR
ncRNA metabolic process (GO:0034660)	1/332	0.99464668782875464980719470986514352262020111083984375	0.99565750763345872709209061213186942040920257568359375	0.99863349882801377699337308513349853456020355224609375	0.99964837026991215651605671155266463756561279296875	4.872320895715939	-0.021204088987700546	SIRT1
learning (GO:0007612)	5/115	0.0334883886532112706735375695643597282469272613525390625	0.11879734510232810296148642237312742508947849273681640625	0.08408040673864884684274301207551616244018077850341796875	0.271241923485488367617790572694502770900726318359375	0.024481187521276537	-0.05215316048339553	BTG2;PRKAR2B;HMGCR;FOS;EPHB2
positive regulation of lymphocyte proliferation (GO:0050671)	5/115	0.0334883886532112706735375695643597282469272613525390625	0.11879734510232810296148642237312742508947849273681640625	0.08408040673864884684274301207551616244018077850341796875	0.271241923485488367617790572694502770900726318359375	0.025420198624482915	-0.0541535698474695	IL15;IL1B;HES1;IGF1;IL13RA1
regulation of axonogenesis (GO:0050770)	5/114	0.032427278861289605960127602202192065306007862091064453125	0.115590668159991472041525639724568463861942291259765625	0.0818011463178880682267646307082031853497028350830078125	0.271241923485488367617790572694502770900726318359375	0.025931477305764568	-0.05595234991194522	NGFR;NRP1;SLIT2;EPHB2;EPHB3
protein targeting (GO:0006605)	1/273	0.98635162141101673238807734378497116267681121826171875	0.98768859412726339730426161622744984924793243408203125	0.99555345594009903020804586049052886664867401123046875	0.99724083467898061439171897291089408099651336669921875	4.928095620281547	-0.06104835678931605	MICALL1
proteolysis involved in cellular protein catabolic process (GO:0051603)	2/391	0.984756555713513836991523930919356644153594970703125	0.9864256346215027893009619219810701906681060791015625	0.996318501386646904194321905379183590412139892578125	0.997668983936815134683229189249686896800994873046875	4.994444098714832	-0.06826076266430207	SIRT1;USP18
translation (GO:0006412)	1/264	0.98426106020556181075420454362756572663784027099609375	0.98626362594351812962401027107262052595615386962890625	0.9946789283205934584231044937041588127613067626953125	0.9967026901279598671834492051857523620128631591796875	4.994685815233973	-0.06908445139568768	EIF4B
regulation of cell cycle phase transition (GO:1901987)	1/264	0.98426106020556181075420454362756572663784027099609375	0.98626362594351812962401027107262052595615386962890625	0.9946789283205934584231044937041588127613067626953125	0.9967026901279598671834492051857523620128631591796875	5.1481832108971695	-0.07120756459286123	ID2
regulation of mitotic cell cycle phase transition (GO:1901990)	1/251	0.98066570639305528089835206628777086734771728515625	0.9833278460778684948451200398267246782779693603515625	0.993104841314086161929708396201021969318389892578125	0.9964770139501271106752255946048535406589508056640625	5.201172194126089	-0.08744574042361054	ID2
toll-like receptor 10 signaling pathway (GO:0034166)	4/65	0.0182925962739576113136319435170662472955882549285888671875	0.07996245856441529242797372489803819917142391204833984375	0.0448343301679438865914306688864598982036113739013671875	0.195984387050701425181387094198726117610931396484375	0.0354683555846977	-0.08960008973562075	RPS6KA5;MAPKAPK3;FOS;DUSP6
modification-dependent macromolecule catabolic process (GO:0043632)	2/368	0.979150250558177059900799577008001506328582763671875	0.98214154460265212787106747782672755420207977294921875	0.99446577711652117681495610668207518756389617919921875	0.9967026901279598671834492051857523620128631591796875	4.977290881438276	-0.08968999481436286	SIRT1;USP18
vasculogenesis (GO:0001570)	4/67	0.0202212217240195606116071047608784283511340618133544921875	0.085484563940597724229775167259504087269306182861328125	0.048927403525836410391747222092817537486553192138671875	0.2068390234890508938558895124515402130782604217529296875	0.0381691830300299	-0.09387403144173485	TMEM100;HEY1;WT1;HEY2
modification-dependent protein catabolic process (GO:0019941)	2/364	0.9779902705580065802593026091926731169223785400390625	0.9813111203731441634090515435673296451568603515625	0.994061418791965412111721889232285320758819580078125	0.9967026901279598671834492051857523620128631591796875	4.9777349914541995	-0.0939085722389518	SIRT1;USP18
ncRNA processing (GO:0034470)	1/241	0.9773524655907237512764140774379484355449676513671875	0.98100425809123248388488036653143353760242462158203125	0.99158513527333713710731899482198059558868408203125	0.99562829586568513118294276864617131650447845458984375	5.0167819600694	-0.09621424678791941	SIRT1
