Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
single-stranded DNA binding (GO:0003697)	4/76	0.07791356795853998651324445745558477938175201416015625	0.27439684005559616952751866847393102943897247314453125	0.1678900536840982893327378633330226875841617584228515625	0.5776179883414760407589483293122611939907073974609375	0.5844507315863412	-0.7557999380603025	MCM6;IGJ;LRPPRC;NME1
ubiquitin binding (GO:0043130)	4/77	0.0808786675102695362671312295788084156811237335205078125	0.281593266462456803811420513738994486629962921142578125	0.173149093397540865257866471438319422304630279541015625	0.5776179883414760407589483293122611939907073974609375	0.5970630274873034	-0.756652939519546	UCHL1;CXCR4;HSPB1;TNFAIP3
ATPase activity (GO:0016887)	6/395	0.84616932949158207843964873973163776099681854248046875	0.87648380702788497575994597355020232498645782470703125	0.9611483359406409743286303637432865798473358154296875	0.9773144394503459064793560173711739480495452880859375	5.752859904460817	-0.7584400752697696	ABCC4;DDX27;KIF4A;MCM6;KIF20B;CLU
cysteine-type peptidase activity (GO:0008234)	6/172	0.1594454312627297809523696514588664285838603973388671875	0.413084257668285825815246425918303430080413818359375	0.344851753564388407991003759889281354844570159912109375	0.6199255675610759741545052747824229300022125244140625	0.861389752702571	-0.7615578615666385	UCHL1;CASP4;CASP1;TNFAIP3;BLMH;CTSS
nucleoside-triphosphatase regulator activity (GO:0060589)	5/330	0.83182717260829319716464169687242247164249420166015625	0.8697113110538559066498009997303597629070281982421875	0.94934725151930654529763842219836078584194183349609375	0.9720427818648038620352735961205326020717620849609375	5.577839529369321	-0.7786326455376135	ARHGAP11A;ALDH1A1;ARHGDIB;HTR2B;IQGAP2
signaling pattern recognition receptor activity (GO:0008329)	3/17	0.005156979077009216615168352149112251936458051204681396484375	0.052759862864786601088784578905688249506056308746337890625	0.01560354365249361045797638070098400930874049663543701171875	0.185292080873361630910522990234312601387500762939453125	0.2717744038695617	-0.7995615328565351	CLEC7A;CD36;TLR2
inorganic cation transmembrane transporter activity (GO:0022890)	8/497	0.8304966434158578270086081829504109919071197509765625	0.8697113110538559066498009997303597629070281982421875	0.96445796361817304198638112211483530700206756591796875	0.97918251268104594675634189115953631699085235595703125	5.805879263835772	-0.810465612549374	SLC13A2;KCNC3;NIPAL2;KCNJ15;SLC6A12;SLC3A2;HCN2;COX10
divalent inorganic cation transmembrane transporter activity (GO:0072509)	2/154	0.8411582166036011276588624241412617266178131103515625	0.8751552021309780826641144813038408756256103515625	0.92530862042484829377286814633407630026340484619140625	0.96874509044003875857242746860720217227935791015625	6.134541120927398	-0.8180658082169886	NIPAL2;SLC3A2
small GTPase binding (GO:0031267)	3/209	0.8230002138779759501829857981647364795207977294921875	0.86460527998239189439999563546734862029552459716796875	0.92723324095321812965408980744541622698307037353515625	0.96874509044003875857242746860720217227935791015625	5.684938487737688	-0.8270573575911133	NCF2;FLNA;IQGAP2
RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription (GO:0001077)	2/151	0.83309188743053563808160788539680652320384979248046875	0.8697113110538559066498009997303597629070281982421875	0.92015616644952302749516093172132968902587890625	0.96667274990352736185883486541570164263248443603515625	6.00623247256968	-0.8384337081062699	CEBPB;MYC
cytokine receptor activity (GO:0004896)	4/85	0.1065339694818689952882095894892700016498565673828125	0.33915219975214372372107618502923287451267242431640625	0.2170871770432525327265693704248405992984771728515625	0.5776179883414760407589483293122611939907073974609375	0.7995448290004529	-0.8645528651574129	CD74;CXCR4;IL7R;CCR2
zinc ion binding (GO:0008270)	23/1256	0.79584355577905452339138037132215686142444610595703125	0.84532637819647771237896449747495353221893310546875	0.9881087295221331334715841876459307968616485595703125	0.99408820746175263760591178652248345315456390380859375	5.230023429566501	-0.8788138063477053	PDXK;MECR;NR1I3;GFI1;ADAM11;BBOX1;TNFAIP3;DTX4;ADH7;CRIP1;MMP9;MMP12;BHMT;P2RX4;OAS1;ZMAT3;ANPEP;PAPPA;S100A6;RARB;SEC24D;ADA;SNCA
small conjugating protein binding (GO:0032182)	4/88	0.116997165506846412252883737892261706292629241943359375	0.355802175610303361708020020159892737865447998046875	0.2342907874444866422880551226626266725361347198486328125	0.5776179883414760407589483293122611939907073974609375	0.8623428221537861	-0.8911281610681175	UCHL1;CXCR4;HSPB1;TNFAIP3
dioxygenase activity (GO:0051213)	4/87	0.11346080079205440871437104988217470236122608184814453125	0.3493121876236859879583107613143511116504669189453125	0.2285186777942675717678611135852406732738018035888671875	0.5776179883414760407589483293122611939907073974609375	0.8485800587234307	-0.8925273718302634	EGLN3;P4HA2;BBOX1;BCMO1
GTPase regulator activity (GO:0030695)	5/310	0.78943279363008211912955403022351674735546112060546875	0.8399564924224074413672269656672142446041107177734375	0.92898634563278237319394747828482650220394134521484375	0.96874509044003875857242746860720217227935791015625	5.424128238100352	-0.9459960791822648	ARHGAP11A;ALDH1A1;ARHGDIB;HTR2B;IQGAP2
protein tyrosine kinase activity (GO:0004713)	2/142	0.80663649522170521866115677767083980143070220947265625	0.852803289860785351805816389969550073146820068359375	0.90262778611250793492359889569343067705631256103515625	0.9558080856127670887900649177026934921741485595703125	5.945613140891649	-0.9466983851326951	EFNA4;JAK1
ribonuclease activity (GO:0004540)	1/86	0.84225463062229477539943900410435162484645843505859375	0.8751552021309780826641144813038408756256103515625	0.90714252564549291424356169954990036785602569580078125	0.95602183764540848986968057943158783018589019775390625	7.169688413568123	-0.9561068759814415	ENDOU
lipid transporter activity (GO:0005319)	1/87	0.845613274627426303453603395610116422176361083984375	0.87648380702788497575994597355020232498645782470703125	0.9096533438337590649069852588581852614879608154296875	0.9571510659010280530623049344285391271114349365234375	7.30793649485774	-0.9634567844992707	PCTP
chloride transmembrane transporter activity (GO:0015108)	1/86	0.84225463062229477539943900410435162484645843505859375	0.8751552021309780826641144813038408756256103515625	0.90714252564549291424356169954990036785602569580078125	0.95602183764540848986968057943158783018589019775390625	7.227491233783572	-0.9638151152620389	SLC26A6
nuclease activity (GO:0004518)	3/195	0.7854247521189636760396979298093356192111968994140625	0.83837473540788265413681301652104593813419342041015625	0.90453890935124825478652610399876721203327178955078125	0.95602183764540848986968057943158783018589019775390625	5.639283482893231	-0.9941498500492769	ENDOU;DNASE1;NME1
nuclear hormone receptor binding (GO:0035257)	2/139	0.79702201372810765889198592049069702625274658203125	0.84532637819647771237896449747495353221893310546875	0.8960285251481605595103019368252716958522796630859375	0.952229032599723357321863659308291971683502197265625	5.93680293944531	-0.997575720073328	CEBPB;RARB
transcription factor binding (GO:0008134)	8/464	0.77072572991063947878132012192509137094020843505859375	0.82903155279194884474947002672706730663776397705078125	0.94196579110775469079186450471752323210239410400390625	0.9720427818648038620352735961205326020717620849609375	5.320573074718538	-0.9975918265945715	CEBPB;MYC;ANKRD1;HCLS1;RARB;FLNA;SNF8;CD34
Ras GTPase binding (GO:0017016)	3/193	0.7795511554677332366480868586222641170024871826171875	0.8347850537617433896997454212396405637264251708984375	0.90081989631464309820074731760541908442974090576171875	0.95541504154583367647290970126050524413585662841796875	5.579130094168155	-1.007484935689786	NCF2;FLNA;IQGAP2
transmembrane receptor protein kinase activity (GO:0019199)	1/82	0.8280751990063066614311537705361843109130859375	0.86856468034573175440726799934054724872112274169921875	0.89638402166530350978490560009959153831005096435546875	0.952229032599723357321863659308291971683502197265625	7.181980458345872	-1.0120360099312598	EFNA4
anion channel activity (GO:0005253)	1/80	0.82051562776139685961851455431315116584300994873046875	0.8633590070590646536885515160975046455860137939453125	0.89054739439691676938792852524784393608570098876953125	0.94906092511850914661408751271665096282958984375	7.32108124765671	-1.0756474865667278	SLC26A6
DNA-dependent ATPase activity (GO:0008094)	1/80	0.82051562776139685961851455431315116584300994873046875	0.8633590070590646536885515160975046455860137939453125	0.89054739439691676938792852524784393608570098876953125	0.94906092511850914661408751271665096282958984375	7.383530495130619	-1.0848228219865872	MCM6
histone binding (GO:0042393)	2/132	0.77293167327971168401035129136289469897747039794921875	0.82903155279194884474947002672706730663776397705078125	0.87898420656860931643450385308824479579925537109375	0.9412632807860308314928943218546919524669647216796875	5.839766582576617	-1.0949390846035378	SNCA;MCM2
motor activity (GO:0003774)	2/132	0.77293167327971168401035129136289469897747039794921875	0.82903155279194884474947002672706730663776397705078125	0.87898420656860931643450385308824479579925537109375	0.9412632807860308314928943218546919524669647216796875	5.868948957966745	-1.1004106942893697	KIF4A;KIF20B
quaternary ammonium group binding (GO:0050997)	3/31	0.027414836980183154846457682651816867291927337646484375	0.1488181826242979954866285652315127663314342498779296875	0.06231785386078679545018843555226339958608150482177734375	0.360359763629767126946745747773093171417713165283203125	0.5927762083804519	-1.1292564418705555	ACHE;PCTP;IGJ
RNA polymerase II transcription cofactor activity (GO:0001104)	1/78	0.8126244787846201855785466250381432473659515380859375	0.85777028316154357856504475421388633549213409423828125	0.88438297959319511765130528146983124315738677978515625	0.94552199586732277314382599797681905329227447509765625	7.366345979403655	-1.1301370698032676	ANKRD1
phospholipase C activity (GO:0004629)	3/30	0.0251472630779237017739635717816781834699213504791259765625	0.141719745312027634032148171172593720257282257080078125	0.0579281489408680350106095602313871495425701141357421875	0.343948384336404011651922019154881127178668975830078125	0.5794050069255537	-1.1321016425154562	CCL5;PLCL2;C3AR1
metal ion transmembrane transporter activity (GO:0046873)	7/400	0.74721124166923591491951128773507662117481231689453125	0.8105962083361204495446372675360180437564849853515625	0.9245714180041495477979651695932261645793914794921875	0.96874509044003875857242746860720217227935791015625	5.462841032742224	-1.147115998455756	SLC13A2;KCNC3;NIPAL2;KCNJ15;SLC6A12;SLC3A2;HCN2
Rac GTPase binding (GO:0048365)	3/30	0.0251472630779237017739635717816781834699213504791259765625	0.141719745312027634032148171172593720257282257080078125	0.0579281489408680350106095602313871495425701141357421875	0.343948384336404011651922019154881127178668975830078125	0.6024100864246887	-1.177051354678568	NCF2;FLNA;IQGAP2
virus receptor activity (GO:0001618)	3/29	0.022985282716256667800980295623958227224647998809814453125	0.1329148957070494241339275731661473400890827178955078125	0.05369137205662015410734255738134379498660564422607421875	0.32756662768488442605274713059770874679088592529296875	0.5843856966299507	-1.179317356317733	ANPEP;CXCR4;ICAM1
hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)	4/101	0.1669948009536143251896334049888537265360355377197265625	0.413084257668285825815246425918303430080413818359375	0.3118291213047736931684994488023221492767333984375	0.59732740636239267661977692114305682480335235595703125	1.365442369361833	-1.207192641474034	HEXA;MAN1C1;LYZ;CD44
histone deacetylase binding (GO:0042826)	1/75	0.8001341388481078009675684370449744164943695068359375	0.8472757998948912128156507606036029756069183349609375	0.87448132933377309417011247205664403736591339111328125	0.9394670177818402745373305151588283479213714599609375	7.516300600398288	-1.2456691146561065	ANKRD1
phosphoprotein phosphatase activity (GO:0004721)	3/172	0.7096671318379719206603795100818388164043426513671875	0.7826345649622741262874114909209311008453369140625	0.85322005880301687863465076588909141719341278076171875	0.92409012883388630399394969572313129901885986328125	5.411846109315799	-1.3263861339527374	PTPRE;PTPRC;PTPLA
chloride channel activity (GO:0005254)	1/72	0.7868132940500272010098115060827694833278656005859375	0.8385109624090834046228337683714926242828369140625	0.863734297331430145305830592405982315540313720703125	0.93017863306110670773563242619275115430355072021484375	7.570774399326719	-1.333422506575409	SLC26A6
core promoter sequence-specific DNA binding (GO:0001046)	1/71	0.78217903800871813047024261322803795337677001953125	0.8362525084819896203924827204900793731212615966796875	0.859951825369222433437244035303592681884765625	0.9283570842054105209939507403760217130184173583984375	7.618308628947298	-1.3623415102621919	STAT1
endonuclease activity (GO:0004519)	2/121	0.73005515601772719147533052819198928773403167724609375	0.79849782689438908445112019762746058404445648193359375	0.8469464967430100355016975299804471433162689208984375	0.92290751451371300095871674784575589001178741455078125	6.07139134730454	-1.3662028943806823	ENDOU;DNASE1
chromatin DNA binding (GO:0031490)	1/68	0.767664546073570708273337004357017576694488525390625	0.828728771329422908564765748451463878154754638671875	0.84796464867350163086001657575252465903759002685546875	0.92290751451371300095871674784575589001178741455078125	7.296725624258058	-1.3707800456903245	BCL6
SH3 domain binding (GO:0017124)	2/119	0.72155983011684121652962176085566170513629913330078125	0.7918107046661706505119582288898527622222900390625	0.84035238822510549550059977264027111232280731201171875	0.91913542462120911835654624155722558498382568359375	5.880437309509604	-1.3726876814077429	DPYSL3;HCLS1
inorganic anion transmembrane transporter activity (GO:0015103)	2/119	0.72155983011684121652962176085566170513629913330078125	0.7918107046661706505119582288898527622222900390625	0.84035238822510549550059977264027111232280731201171875	0.91913542462120911835654624155722558498382568359375	5.9478096094559785	-1.388414594447856	SLC26A2;SLC26A6
ribonucleoprotein complex binding (GO:0043021)	1/69	0.77260686158343994112129848872427828609943389892578125	0.82903155279194884474947002672706730663776397705078125	0.85206992972225459315183115904801525175571441650390625	0.92409012883388630399394969572313129901885986328125	7.633251531094944	-1.4312122455274514	NME1
ligase activity, forming carbon-nitrogen bonds (GO:0016879)	2/117	0.71284046049701321745573068255907855927944183349609375	0.78483262620945992704690752361784689128398895263671875	0.83350251446263834420591365415020845830440521240234375	0.916245573402623580960835170117206871509552001953125	5.97925520507304	-1.4486826452502708	MTHFD2;ASNS
copper ion binding (GO:0005507)	3/53	0.1021916187960587307781423760388861410319805145263671875	0.3347656477801923546877560511347837746143341064453125	0.1901853670739440393955277386339730583131313323974609375	0.5776179883414760407589483293122611939907073974609375	1.3286764991746358	-1.4540033131545356	P2RX4;ATOX1;SNCA
steroid hormone receptor binding (GO:0035258)	1/67	0.7626150698099476432645360546302981674671173095703125	0.824616294997748244810509277158416807651519775390625	0.84374577257451577327884706392069347202777862548828125	0.921331590742287431794466101564466953277587890625	7.5876896987431435	-1.4631880605962526	CEBPB
GTPase activator activity (GO:0005096)	5/265	0.66480607527524770983262669687974266707897186279296875	0.741771879292012936701894432189874351024627685546875	0.85512611410387118215936652632080949842929840087890625	0.924648562404998930475130691775120794773101806640625	5.0784040475525165	-1.5169879662499484	ARHGAP11A;ALDH1A1;ARHGDIB;HTR2B;IQGAP2
intramolecular oxidoreductase activity (GO:0016860)	3/55	0.11106253663405075970960211861893185414373874664306640625	0.344231718972781319809683964194846339523792266845703125	0.2039785788009323141967144010777701623737812042236328125	0.5776179883414760407589483293122611939907073974609375	1.4266349548367623	-1.521420933203295	DDT;ECI1;ECI2
protein kinase inhibitor activity (GO:0004860)	3/54	0.10659069135067374134440143507163156755268573760986328125	0.33915219975214372372107618502923287451267242431640625	0.19705229540780588859405497714760713279247283935546875	0.5776179883414760407589483293122611939907073974609375	1.4226212913503726	-1.5382893727278506	CDKN1A;GMFG;HSPB1
peptide antigen binding (GO:0042605)	3/35	0.03753273800311339447599578988956636749207973480224609375	0.1799593052977379314949502031595329754054546356201171875	0.08134157169529750153191827166665461845695972442626953125	0.38320308950294312833051435518427751958370208740234375	0.9053564991906903	-1.5527086093338451	HLA-G;HLA-DQA1;HLA-DQB1
kinase inhibitor activity (GO:0019210)	3/57	0.12021662054627968441167240598588250577449798583984375	0.36010834533007207713950492689036764204502105712890625	0.2179937458600232080829783853914705105125904083251953125	0.5776179883414760407589483293122611939907073974609375	1.527177037028547	-1.5597827761757017	CDKN1A;GMFG;HSPB1
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	1/65	0.7521853134523421857693392666988074779510498046875	0.814663246654409700653332038200460374355316162109375	0.83495461275487203867129437639960087835788726806640625	0.916245573402623580960835170117206871509552001953125	7.671402246884556	-1.5724874495518335	EFNA4
phosphoprotein binding (GO:0051219)	3/52	0.09786727976757784996930666920889052562415599822998046875	0.32218683685861027043983995099551975727081298828125	0.1833817203010899010706680201110430061817169189453125	0.5776179883414760407589483293122611939907073974609375	1.38922908455535	-1.573473734522686	DPYSL3;SAMSN1;SNCA
carbon-carbon lyase activity (GO:0016830)	3/51	0.09361961505349487844274136705280398018658161163330078125	0.31284946738981955771663479026756249368190765380859375	0.1766453254701196573517307797374087385833263397216796875	0.5776179883414760407589483293122611939907073974609375	1.3595611388488777	-1.5798550978186532	GOT1;DDT;NPL
magnesium ion binding (GO:0000287)	6/190	0.216854187691509159296998632271424867212772369384765625	0.430471745715980846913595314617850817739963531494140625	0.4312912578787149175951753932167775928974151611328125	0.68226588211530125871462360009900294244289398193359375	1.881494230777232	-1.5858617942064825	PDXK;MTHFD2;EPHX2;ENO1;NME1;SNCA
mRNA binding (GO:0003729)	2/112	0.69004069977976179028900105549837462604045867919921875	0.7660718954149274839693362082471139729022979736328125	0.81520704985679814935650711049675010144710540771484375	0.90801733757196634311270599937415681779384613037109375	6.023648334259067	-1.6051773229163988	THOC5;CPEB3
metallopeptidase activity (GO:0008237)	6/188	0.2101472691787840962884814643985009752213954925537109375	0.419663465477151442772907330436282791197299957275390625	0.421715932144730076824856723760603927075862884521484375	0.6773939489764384536130137348663993179798126220703125	1.860158577233062	-1.615179713472037	MMP12;XPNPEP2;PAPPA;ANPEP;ADAM11;MMP9
protein self-association (GO:0043621)	3/40	0.052480053401499700271859438771571149118244647979736328125	0.2167654379627161620458508650699513964354991912841796875	0.10814907221450224816816643169659073464572429656982421875	0.449494581391524927749259177289786748588085174560546875	1.0594518454970163	-1.61983771254391	ACHE;CCL5;TNFAIP3
Rho GTPase binding (GO:0017048)	3/67	0.16967238044614874059590192700852639973163604736328125	0.413084257668285825815246425918303430080413818359375	0.2903681280656698060482767687062732875347137451171875	0.58845344987059799990447572781704366207122802734375	1.8413361741427798	-1.6279321118063788	NCF2;FLNA;IQGAP2
structural constituent of ribosome (GO:0003735)	3/160	0.662675918703570232537458650767803192138671875	0.74063779149222563891186155160539783537387847900390625	0.81789832361745540278974431203096173703670501708984375	0.90801733757196634311270599937415681779384613037109375	5.437928054965706	-1.632703006552816	MRPS18B;RPS27L;MRPL34
hormone receptor binding (GO:0051427)	3/160	0.662675918703570232537458650767803192138671875	0.74063779149222563891186155160539783537387847900390625	0.81789832361745540278974431203096173703670501708984375	0.90801733757196634311270599937415681779384613037109375	5.481622234860555	-1.645821903706675	CEBPB;RARB;JAK1
transferase activity, transferring sulfur-containing groups (GO:0016782)	1/64	0.74680024647136156179527688436792232096195220947265625	0.8105962083361204495446372675360180437564849853515625	0.83037579997285992927658071494079194962978363037109375	0.91575440627189352849057968342094682157039642333984375	7.8914606845806405	-1.657090284745656	SULT1B1
SMAD binding (GO:0046332)	3/68	0.17490779526355371142898320613312534987926483154296875	0.413084257668285825815246425918303430080413818359375	0.29773416144483089151862031940254382789134979248046875	0.58845344987059799990447572781704366207122802734375	1.8769107930005458	-1.6593837637193114	COL3A1;ANKRD1;FLNA
RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	8/284	0.256425179706598616036217208602465689182281494140625	0.463441261297697082444102534282137639820575714111328125	0.5278943761984262739161977151525206863880157470703125	0.74061130837964872508649705196148715913295745849609375	2.1604941899352132	-1.6615834315294278	BCL6;STAT1;MYC;NR1I3;IRF1;RARB;ATF3;NME1
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)	3/40	0.052480053401499700271859438771571149118244647979736328125	0.2167654379627161620458508650699513964354991912841796875	0.10814907221450224816816643169659073464572429656982421875	0.449494581391524927749259177289786748588085174560546875	1.0942999264691657	-1.6731183179894462	CYP27B1;CYP4A11;CYP2E1
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)	3/49	0.0853619515028288533553535444298177026212215423583984375	0.29260668942979994877617855308926664292812347412109375	0.16339036792774719319965015529305674135684967041015625	0.56910290023377363421985819513793103396892547607421875	1.367301126638136	-1.6803118067679557	EGLN3;P4HA2;BBOX1
RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription (GO:0001228)	4/202	0.62332766009290263564679435148718766868114471435546875	0.7117944415603194574515555359539575874805450439453125	0.8080880131744805350280103084514848887920379638671875	0.907734001285522840163366709020920097827911376953125	4.950391591450027	-1.6829653967144156	CEBPB;MYC;NR1I3;ATF3
protein kinase C binding (GO:0005080)	3/45	0.06984908000662505556110914994860650040209293365478515625	0.2580535455800314625918190358788706362247467041015625	0.137866023924367364639209654342266730964183807373046875	0.50933836616502381477999961134628392755985260009765625	1.2452500108776723	-1.686800939138358	GLRX3;HSPB1;FLNA
RNA polymerase II regulatory region DNA binding (GO:0001012)	8/288	0.268385889089637286186729170367470942437648773193359375	0.47005290836252899833169749399530701339244842529296875	0.5434404686866105560483219960588030517101287841796875	0.74758929712942967515942882528179325163364410400390625	2.2437248355482162	-1.6938103596470493	BCL6;STAT1;MYC;NR1I3;IRF1;RARB;ATF3;NME1
RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity (GO:0000982)	4/204	0.63102762738206219506054139856132678687572479248046875	0.71487797650608408961403483772301115095615386962890625	0.81400808971316152007347000107984058558940887451171875	0.90801733757196634311270599937415681779384613037109375	5.0577879268577	-1.6976132024146309	CEBPB;MYC;GFI1;ATF3
transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)	4/203	0.62719026201646432827629951134440489113330841064453125	0.7117944415603194574515555359539575874805450439453125	0.81106692557290738232467219859245233237743377685546875	0.90801263553195854516530971523025073111057281494140625	5.071400107993669	-1.7241041919568825	ELOVL1;ALAS2;ACAA2;CPT2
heat shock protein binding (GO:0031072)	1/63	0.7412984427807283172029428897076286375522613525390625	0.80681418076789579441054911512765102088451385498046875	0.8256703292279288231014788834727369248867034912109375	0.9120776892634097077205979076097719371318817138671875	8.074064230690063	-1.733193940201984	SNCA
transcription coactivator activity (GO:0003713)	6/291	0.58438192323733295641119411811814643442630767822265625	0.6868358914349996791059993483941070735454559326171875	0.81354900422120213221433004946447908878326416015625	0.90801733757196634311270599937415681779384613037109375	4.61888702709733	-1.7351306035680445	POU2AF1;NR1I3;TFEC;ANKRD1;LPIN2;WDR77
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines (GO:0016814)	3/36	0.04032087777320673971370723620566423051059246063232421875	0.18365331314508548388175768195651471614837646484375	0.08644639243786932103486009282278246246278285980224609375	0.396461041180573070530357426832779310643672943115234375	1.0274040319643685	-1.741147229109417	ATIC;MTHFD2;ADA
carbon-oxygen lyase activity (GO:0016835)	1/62	0.7356773778712988320904742067796178162097930908203125	0.80200894472854711292342244632891379296779632568359375	0.82083470715676221107770516027812846004962921142578125	0.9082447258889299046558107875171117484569549560546875	7.923787397762415	-1.7482689382134011	ENO1
cation channel activity (GO:0005261)	6/285	0.56400724005799374172198668020428158342838287353515625	0.6815624814870233638686158883501775562763214111328125	0.7981750628311863327013497837469913065433502197265625	0.89963799454701509628051780964597128331661224365234375	4.568130720505132	-1.751272167625859	P2RX7;P2RX4;KCNC3;KCNJ15;PIEZO1;HCN2
carboxylic ester hydrolase activity (GO:0052689)	4/111	0.2097190870399212869745753096140106208622455596923828125	0.419663465477151442772907330436282791197299957275390625	0.372996240686576163714249787517474032938480377197265625	0.6442662339131770554701006403774954378604888916015625	2.0172911321051243	-1.751618250520262	PNLIPRP1;ACHE;ABHD6;LIPA
protein kinase binding (GO:0019901)	9/437	0.5821411263989235695959223448880948126316070556640625	0.6868358914349996791059993483941070735454559326171875	0.8516805485760363669811567888245917856693267822265625	0.92409012883388630399394969572313129901885986328125	4.670599241422822	-1.7545568084368872	GPRC5B;PTPRC;GLRX3;MVP;ITGB2;FLNA;HSPB1;HCLS1;NME1
voltage-gated cation channel activity (GO:0022843)	3/149	0.6149743612581153318075166680500842630863189697265625	0.7117944415603194574515555359539575874805450439453125	0.77943514476348585429121840206789784133434295654296875	0.8921245632835079764078045627684332430362701416015625	5.191710652082465	-1.7650057002155493	KCNC3;KCNJ15;HCN2
transferase activity, transferring acyl groups (GO:0016746)	5/243	0.58897869865809993061844807016314007341861724853515625	0.6895613285345711940266255624010227620601654052734375	0.80025022155320879591045013512484729290008544921875	0.90045075690843301430277278996072709560394287109375	4.761673377917649	-1.7699122771135916	ELOVL1;ALAS2;ACAA2;CPT2;HMGCS2
helicase activity (GO:0004386)	3/150	0.61949254613447390926950220091384835541248321533203125	0.7117944415603194574515555359539575874805450439453125	0.783189156263506713884225973743014037609100341796875	0.893346121638476819981633525458164513111114501953125	5.206153958629051	-1.7699159350288973	DDX27;MCM6;MCM2
receptor inhibitor activity (GO:0030547)	3/12	0.00180496013123965389456093699749317238456569612026214599609375	0.0253177844918046034139447186817051260732114315032958984375	0.006875739391231420159777965039893388166092336177825927734375	0.1306390484333969925767604536304133944213390350341796875	0.48505640256753796	-1.7831877199778217	CCL5;PXDN;ADH7
hormone binding (GO:0042562)	1/62	0.7356773778712988320904742067796178162097930908203125	0.80200894472854711292342244632891379296779632568359375	0.82083470715676221107770516027812846004962921142578125	0.9082447258889299046558107875171117484569549560546875	8.10072469760518	-1.787307591044219	ALDH1A1
kinase binding (GO:0019900)	10/487	0.5856179705919470901420709196827374398708343505859375	0.6868358914349996791059993483941070735454559326171875	0.86443668455904354441798886909964494407176971435546875	0.93017863306110670773563242619275115430355072021484375	4.780462230556303	-1.795827927112583	GPRC5B;PTPRC;GLRX3;MVP;ITGB2;HSPB1;FLNA;TNFAIP3;HCLS1;NME1
monovalent inorganic cation transmembrane transporter activity (GO:0015077)	7/343	0.59343342519800501566606953929294832050800323486328125	0.69276566907506065273736339804599992930889129638671875	0.83461461438036088633651843338157050311565399169921875	0.916245573402623580960835170117206871509552001953125	4.897055280451658	-1.7975301375067283	SLC13A2;KCNC3;KCNJ15;SLC6A12;SLC3A2;HCN2;COX10
small GTPase regulator activity (GO:0005083)	4/195	0.5955944551762168970299171633087098598480224609375	0.69364327967107575201310964985168538987636566162109375	0.786157202193397797174156949040479958057403564453125	0.8937053142374633551980878110043704509735107421875	4.9948041513463	-1.827086656073582	ALDH1A1;ARHGDIB;HTR2B;IQGAP2
oxidoreductase activity, acting on peroxide as acceptor (GO:0016684)	3/42	0.05914675193533845687365868570850579999387264251708984375	0.228677849052326020995451472117565572261810302734375	0.11971511534045443936324915057411999441683292388916015625	0.473872331555965475846647905200370587408542633056640625	1.2438365205143709	-1.8352074476251625	ALOX5AP;PXDN;LTC4S
voltage-gated ion channel activity (GO:0005244)	4/189	0.570885731564460652265324824838899075984954833984375	0.6837601762157110574236185129848308861255645751953125	0.7658143120827844985143428857554681599140167236328125	0.879562206450866579388048194232396781444549560546875	4.852798506642443	-1.8447818525038542	KCNC3;KCNJ15;CYBB;HCN2
chaperone binding (GO:0051087)	1/60	0.7240670930210575395591376945958472788333892822265625	0.7932530755502524844047229635179974138736724853515625	0.81075855277295982848073663262766785919666290283203125	0.90801263553195854516530971523025073111057281494140625	7.977402043662376	-1.8476697911861883	FGB
voltage-gated channel activity (GO:0022832)	4/189	0.570885731564460652265324824838899075984954833984375	0.6837601762157110574236185129848308861255645751953125	0.7658143120827844985143428857554681599140167236328125	0.879562206450866579388048194232396781444549560546875	4.8648086940830435	-1.8493475017483598	KCNC3;KCNJ15;CYBB;HCN2
intramolecular oxidoreductase activity, transposing C=C bonds (GO:0016863)	3/14	0.0028937468948213133923541562353420886211097240447998046875	0.034988030637384974486092659162750351242721080780029296875	0.00987607318052432896215986346533100004307925701141357421875	0.1427736666314930180643472112933523021638393402099609375	0.5519439898167728	-1.8505298021892562	DDT;ECI1;ECI2
peroxidase activity (GO:0004601)	3/42	0.05914675193533845687365868570850579999387264251708984375	0.228677849052326020995451472117565572261810302734375	0.11971511534045443936324915057411999441683292388916015625	0.473872331555965475846647905200370587408542633056640625	1.2644391599913016	-1.865605427412059	ALOX5AP;PXDN;LTC4S
